,user,churn,predicted_churn
4749,23765,1.0,0
4750,56827,1.0,1
4751,50166,1.0,1
4752,16560,1.0,1
4753,33583,0.0,0
4754,27696,1.0,1
4755,45573,1.0,1
4756,20957,0.0,1
4757,1242,1.0,1
4758,20955,0.0,1
4759,36582,0.0,1
4760,59884,1.0,0
4761,55656,0.0,1
4762,57215,0.0,1
4763,32347,0.0,0
4764,63839,0.0,0
4765,21334,1.0,0
4766,55576,0.0,1
4767,19844,1.0,1
4768,38716,1.0,0
4769,30953,0.0,1
4770,16546,0.0,0
4771,41827,0.0,1
4772,64291,1.0,0
4773,56500,0.0,0
4774,23298,0.0,1
4775,61224,1.0,1
4776,19213,0.0,0
4777,21752,1.0,0
4778,50475,0.0,0
4779,36350,0.0,1
4780,19976,1.0,1
4781,5515,0.0,0
4782,53531,1.0,0
4783,26430,0.0,1
4784,9598,1.0,1
4785,3382,1.0,0
4786,15951,0.0,0
4787,36225,1.0,1
4788,20086,1.0,1
4789,5514,0.0,1
4790,52560,0.0,1
4791,52237,1.0,1
4792,53915,0.0,1
4793,46244,1.0,1
4794,62142,1.0,1
4795,23222,1.0,0
4796,15108,0.0,0
4797,35309,0.0,1
4798,54587,0.0,1
4799,7916,0.0,1
4800,66800,0.0,0
4801,30375,1.0,1
4802,2988,1.0,0
4803,6717,0.0,0
4804,833,0.0,0
4805,14612,1.0,0
4806,27376,1.0,1
4807,52085,1.0,0
4808,11055,0.0,1
4809,43986,0.0,1
4810,66382,1.0,1
4811,20623,0.0,0
4812,13143,0.0,1
4813,47507,1.0,1
4814,67667,1.0,1
4815,34450,0.0,1
4816,26843,0.0,0
4817,44148,0.0,1
4818,8123,0.0,0
4819,6866,0.0,1
4820,40043,0.0,1
4821,45605,0.0,1
4822,43802,0.0,1
4823,55889,0.0,1
4824,3690,0.0,0
4825,8134,1.0,1
4826,21703,0.0,0
4827,57324,1.0,0
4828,28574,0.0,0
4829,18159,1.0,0
4830,34663,0.0,0
4831,13179,1.0,1
4832,12267,0.0,0
4833,22568,0.0,0
4834,46799,1.0,0
4835,15718,0.0,1
4836,19080,1.0,1
4837,29780,0.0,0
4838,10400,1.0,1
4839,68914,0.0,1
4840,61057,0.0,1
4841,26700,0.0,0
4842,779,1.0,1
4843,13182,0.0,1
4844,8675,0.0,1
4845,22802,0.0,1
4846,1743,0.0,0
4847,9420,1.0,1
4848,22404,1.0,1
4849,27164,0.0,0
4850,53692,0.0,0
4851,61350,1.0,1
4852,52141,0.0,1
4853,55253,0.0,1
4854,45092,0.0,0
4855,42521,1.0,1
4856,44402,1.0,1
4857,13776,1.0,1
4858,27273,0.0,0
4859,21890,1.0,1
4860,67349,0.0,0
4861,38835,0.0,1
4862,16436,0.0,1
4863,14019,1.0,1
4864,48130,1.0,1
4865,48117,1.0,1
4866,14364,1.0,1
4867,13625,0.0,0
4868,50908,0.0,1
4869,58266,0.0,1
4870,14491,0.0,1
4871,40519,1.0,0
4872,30408,1.0,1
4873,43132,0.0,1
4874,55842,1.0,1
4875,2975,1.0,1
4876,930,0.0,0
4877,12912,0.0,1
4878,28677,0.0,1
4879,34989,0.0,0
4880,4630,1.0,0
4881,61284,1.0,0
4882,40192,0.0,1
4883,63138,1.0,1
4884,29052,0.0,1
4885,28744,1.0,0
4886,39953,0.0,0
4887,48227,0.0,0
4888,53730,1.0,0
4889,20052,1.0,1
4890,25955,1.0,1
4891,41944,1.0,1
4892,50186,1.0,0
4893,36480,0.0,1
4894,10165,0.0,1
4895,66417,1.0,1
4896,6714,1.0,0
4897,52472,1.0,0
4898,30548,0.0,0
4899,17743,1.0,0
4900,46983,1.0,0
4901,39052,0.0,0
4902,12880,0.0,1
4903,32757,0.0,1
4904,50187,1.0,0
4905,21934,0.0,0
4906,2535,0.0,1
4907,1641,1.0,0
4908,2862,1.0,0
4909,32995,0.0,1
4910,11419,0.0,0
4911,36498,0.0,0
4912,1202,0.0,0
4913,38315,1.0,1
4914,56699,0.0,0
4915,40441,0.0,0
4916,1711,1.0,0
4917,14034,1.0,1
4918,54038,0.0,1
4919,35255,0.0,0
4920,63357,1.0,0
4921,32140,0.0,0
4922,25882,0.0,1
4923,68318,0.0,0
4924,30400,0.0,0
4925,8433,0.0,0
4926,56926,1.0,1
4927,48032,0.0,1
4928,44820,1.0,1
4929,22332,1.0,1
4930,51404,1.0,1
4931,406,0.0,1
4932,69039,0.0,1
4933,50768,0.0,0
4934,19244,0.0,1
4935,2262,0.0,1
4936,33355,0.0,1
4937,23844,0.0,0
4938,69457,0.0,1
4939,58907,1.0,1
4940,54291,1.0,1
4941,63286,0.0,0
4942,57655,1.0,1
4943,29341,0.0,0
4944,32086,1.0,1
4945,7954,1.0,1
4946,65584,0.0,1
4947,46450,1.0,0
4948,16707,0.0,1
4949,18011,0.0,1
4950,34857,1.0,1
4951,31275,0.0,1
4952,35851,0.0,0
4953,66925,0.0,1
4954,21194,0.0,0
4955,5943,0.0,1
4956,64889,0.0,0
4957,17942,1.0,1
4958,67759,0.0,1
4959,34449,0.0,1
4960,47898,0.0,0
4961,18183,0.0,0
4962,18593,0.0,1
4963,52242,1.0,0
4964,32504,0.0,1
4965,7944,0.0,1
4966,54728,1.0,0
4967,62883,1.0,1
4968,30384,1.0,1
4969,32218,0.0,0
4970,46949,0.0,1
4971,17881,0.0,1
4972,347,1.0,1
4973,30660,1.0,1
4974,10768,0.0,0
4975,19535,0.0,0
4976,33453,1.0,0
4977,58043,0.0,1
4978,62562,0.0,0
4979,62191,0.0,0
4980,18648,0.0,1
4981,28060,0.0,0
4982,49389,0.0,1
4983,5985,0.0,1
4984,55389,0.0,0
4985,27272,0.0,0
4986,42958,0.0,1
4987,48818,0.0,0
4988,39283,0.0,0
4989,7308,0.0,0
4990,35082,0.0,1
4991,31905,0.0,1
4992,32896,0.0,0
4993,63165,1.0,1
4994,16370,0.0,1
4995,52296,0.0,0
4996,16406,0.0,1
4997,12344,1.0,1
4998,36423,0.0,1
4999,44058,0.0,0
5000,51776,1.0,1
5001,23017,0.0,1
5002,29082,1.0,0
5003,21093,0.0,1
5004,68180,1.0,1
5005,23817,0.0,1
5006,66107,0.0,0
5007,69164,0.0,0
5008,66346,0.0,1
5009,6113,0.0,1
5010,25707,1.0,1
5011,13098,1.0,1
5012,30621,1.0,0
5013,54242,1.0,1
5014,62376,0.0,1
5015,60033,0.0,1
5016,12011,1.0,1
5017,20912,1.0,0
5018,48108,0.0,0
5019,15652,0.0,1
5020,58833,1.0,0
5021,26082,1.0,1
5022,44895,0.0,0
5023,11213,0.0,1
5024,33058,1.0,1
5025,55632,0.0,1
5026,7294,0.0,1
5027,12145,1.0,1
5028,55098,0.0,1
5029,55746,1.0,0
5030,4345,1.0,0
5031,31435,0.0,1
5032,25606,1.0,0
5033,47817,1.0,0
5034,9500,0.0,1
5035,8190,0.0,1
5036,29125,0.0,0
5037,3994,0.0,1
5038,14398,0.0,1
5039,50898,0.0,1
5040,11976,0.0,1
5041,9886,1.0,1
5042,25310,0.0,0
5043,48080,0.0,0
5044,32594,1.0,0
5045,36526,0.0,1
5046,6272,0.0,1
5047,52956,1.0,1
5048,62886,0.0,1
5049,63072,0.0,0
5050,36557,1.0,1
5051,5955,1.0,1
5052,46879,0.0,1
5053,39556,1.0,1
5054,54227,0.0,1
5055,42653,0.0,1
5056,38638,1.0,0
5057,12624,0.0,0
5058,4830,1.0,1
5059,22001,0.0,0
5060,53584,0.0,1
5061,35520,1.0,1
5062,68629,1.0,0
5063,57120,0.0,1
5064,29678,1.0,1
5065,37331,0.0,0
5066,35801,0.0,0
5067,59206,1.0,1
5068,1843,0.0,1
5069,13107,0.0,0
5070,17555,0.0,0
5071,67883,1.0,1
5072,65621,0.0,1
5073,36794,0.0,0
5074,49301,0.0,1
5075,1509,0.0,1
5076,7469,0.0,1
5077,68023,1.0,0
5078,29146,0.0,0
5079,66997,1.0,1
5080,57056,0.0,0
5081,60500,1.0,1
5082,68853,1.0,1
5083,48539,1.0,1
5084,8938,0.0,1
5085,49633,0.0,0
5086,25791,0.0,0
5087,9160,0.0,1
5088,12453,1.0,1
5089,43429,0.0,1
5090,9391,1.0,1
5091,64668,1.0,1
5092,26746,1.0,1
5093,2830,0.0,0
5094,26454,1.0,0
5095,1783,0.0,1
5096,7936,0.0,0
5097,12154,0.0,0
5098,68715,1.0,1
5099,51097,1.0,1
5100,54762,1.0,0
5101,56805,1.0,1
5102,16253,0.0,0
5103,36772,1.0,1
5104,24434,1.0,1
5105,32864,1.0,0
5106,26609,1.0,0
5107,56911,0.0,0
5108,7984,0.0,1
5109,62175,1.0,1
5110,4338,1.0,1
5111,65873,0.0,0
5112,20248,0.0,1
5113,37893,1.0,0
5114,34616,1.0,0
5115,34761,1.0,1
5116,42781,0.0,1
5117,28151,1.0,1
5118,52287,1.0,0
5119,55529,0.0,0
5120,23100,0.0,0
5121,52403,1.0,1
5122,67816,1.0,0
5123,20529,1.0,1
5124,4843,0.0,0
5125,28371,0.0,1
5126,25484,1.0,1
5127,67023,0.0,1
5128,36432,0.0,0
5129,27659,0.0,0
5130,19375,1.0,1
5131,6387,0.0,1
5132,38145,0.0,1
5133,43000,1.0,1
5134,42875,0.0,0
5135,44717,0.0,1
5136,17141,0.0,1
5137,34609,1.0,1
5138,57457,0.0,1
5139,48571,1.0,1
5140,7000,1.0,0
5141,14037,0.0,0
5142,23974,0.0,0
5143,56781,1.0,1
5144,10558,1.0,0
5145,51924,1.0,0
5146,67237,1.0,1
5147,69590,1.0,1
5148,58399,0.0,1
5149,8216,0.0,1
5150,65747,0.0,0
5151,23073,1.0,0
5152,48077,0.0,1
5153,35940,0.0,1
5154,30244,0.0,1
5155,41002,1.0,0
5156,49780,0.0,1
5157,4141,0.0,1
5158,59234,0.0,0
5159,15505,1.0,0
5160,34364,0.0,1
5161,69291,1.0,1
5162,4542,0.0,1
5163,33646,0.0,0
5164,55486,1.0,0
5165,58068,1.0,1
5166,62157,0.0,0
5167,37867,0.0,1
5168,39822,1.0,0
5169,52648,0.0,0
5170,48820,0.0,0
5171,23828,0.0,0
5172,10462,1.0,0
5173,3078,0.0,0
5174,53270,0.0,0
5175,60573,0.0,1
5176,33494,1.0,1
5177,54513,0.0,1
5178,55009,0.0,0
5179,20023,1.0,1
5180,21997,1.0,0
5181,66395,1.0,1
5182,47994,1.0,0
5183,29313,1.0,1
5184,62232,1.0,1
5185,4883,1.0,1
5186,2256,1.0,0
5187,64970,0.0,1
5188,4044,0.0,1
5189,3401,1.0,0
5190,19671,0.0,0
5191,3376,0.0,1
5192,40888,0.0,0
5193,49194,0.0,0
5194,29997,0.0,1
5195,28853,1.0,0
5196,45835,0.0,0
5197,49134,0.0,1
5198,3521,0.0,0
5199,26661,0.0,1
5200,54896,0.0,0
5201,5482,0.0,1
5202,24495,0.0,1
5203,45557,1.0,0
5204,5260,0.0,1
5205,30199,0.0,1
5206,26435,1.0,1
5207,55819,0.0,0
5208,49552,1.0,0
5209,7513,1.0,0
5210,52316,0.0,0
5211,29183,0.0,1
5212,53742,0.0,0
5213,53981,1.0,1
5214,262,0.0,1
5215,43891,1.0,0
5216,61957,1.0,0
5217,68483,1.0,1
5218,43790,0.0,1
5219,46415,1.0,0
5220,14623,0.0,1
5221,36511,1.0,1
5222,39575,0.0,0
5223,63913,1.0,0
5224,30064,0.0,0
5225,47979,0.0,1
5226,33307,1.0,0
5227,65906,0.0,1
5228,20626,0.0,1
5229,66950,1.0,0
5230,17017,0.0,0
5231,21377,1.0,1
5232,9675,0.0,0
5233,27089,0.0,1
5234,47247,0.0,0
5235,65334,0.0,1
5236,42953,0.0,1
5237,18266,0.0,0
5238,61362,1.0,1
5239,16361,1.0,1
5240,68867,0.0,0
5241,35603,0.0,1
5242,41556,1.0,0
5243,5211,1.0,1
5244,8410,0.0,1
5245,39208,0.0,0
5246,52650,0.0,0
5247,50830,1.0,1
5248,41299,1.0,1
5249,35186,1.0,1
5250,56361,1.0,1
5251,15068,0.0,0
5252,65167,0.0,1
5253,18953,1.0,0
5254,69231,1.0,0
5255,33507,0.0,0
5256,9192,0.0,1
5257,13387,1.0,0
5258,59018,0.0,1
5259,3185,0.0,1
5260,45230,0.0,0
5261,18868,1.0,0
5262,6100,1.0,0
5263,15826,1.0,1
5264,30646,0.0,1
5265,9815,0.0,1
5266,10432,1.0,1
5267,6574,0.0,1
5268,21074,1.0,1
5269,8026,0.0,1
5270,40546,0.0,1
5271,62089,1.0,1
5272,18736,0.0,0
5273,39195,0.0,0
5274,21440,0.0,0
5275,34428,0.0,1
5276,63523,0.0,1
5277,46140,1.0,1
5278,56262,0.0,0
5279,35951,0.0,1
5280,62545,1.0,0
5281,65405,0.0,1
5282,23096,0.0,0
5283,24158,0.0,1
5284,33628,0.0,1
5285,30864,1.0,1
5286,10214,1.0,1
5287,46062,1.0,1
5288,45713,0.0,1
5289,1245,1.0,1
5290,9323,0.0,0
5291,10568,0.0,0
5292,16465,0.0,1
5293,29367,0.0,1
5294,30495,1.0,0
5295,47065,0.0,0
5296,33370,1.0,0
5297,64367,1.0,1
5298,61114,1.0,0
5299,58771,1.0,1
5300,51728,1.0,0
5301,60907,0.0,1
5302,45884,0.0,0
5303,50988,1.0,0
5304,33961,0.0,1
5305,8566,1.0,1
5306,56313,0.0,0
5307,52033,1.0,1
5308,28906,1.0,0
5309,34680,0.0,1
5310,64371,0.0,0
5311,57223,1.0,0
5312,62739,1.0,0
5313,29239,1.0,0
5314,56332,0.0,1
5315,55550,1.0,1
5316,35746,1.0,0
5317,348,1.0,0
5318,25916,1.0,0
5319,20258,0.0,1
5320,67130,1.0,1
5321,706,0.0,1
5322,41724,1.0,1
5323,47751,0.0,1
5324,42982,1.0,1
5325,4306,1.0,1
5326,37805,0.0,0
5327,29414,0.0,1
5328,50123,1.0,0
5329,20713,1.0,1
5330,55140,0.0,0
5331,31696,1.0,0
5332,20895,0.0,1
5333,19846,1.0,0
5334,26090,0.0,1
5335,19009,0.0,1
5336,42399,0.0,1
5337,43809,0.0,0
5338,11574,0.0,0
5339,53881,1.0,1
5340,28212,1.0,0
5341,42932,1.0,1
5342,39462,1.0,0
5343,68763,1.0,0
5344,56441,0.0,1
5345,27459,0.0,0
5346,22472,0.0,1
5347,24090,0.0,1
5348,18706,0.0,1
5349,9667,0.0,0
5350,5072,0.0,0
5351,9167,0.0,0
5352,21042,0.0,1
5353,32465,0.0,0
5354,8959,0.0,0
5355,56486,0.0,0
5356,52031,1.0,1
5357,67914,0.0,1
5358,13136,1.0,0
5359,46015,0.0,0
5360,57148,1.0,1
5361,10426,1.0,0
5362,11382,0.0,1
5363,38995,1.0,1
5364,62083,0.0,1
5365,15256,0.0,0
5366,67946,0.0,0
5367,43279,0.0,1
5368,16893,1.0,1
5369,52804,1.0,1
5370,17615,0.0,0
5371,20847,0.0,1
5372,4725,1.0,0
5373,21396,1.0,1
5374,63866,0.0,1
5375,17170,1.0,0
5376,44859,0.0,1
5377,50893,1.0,0
5378,51126,0.0,1
5379,13595,1.0,0
5380,27323,1.0,0
5381,53548,0.0,0
5382,35861,0.0,1
5383,53405,1.0,0
5384,63780,1.0,0
5385,22943,0.0,1
5386,21306,0.0,0
5387,3964,0.0,0
5388,43218,0.0,0
5389,12588,1.0,1
5390,63394,0.0,1
5391,65004,1.0,1
5392,4109,0.0,1
5393,68179,1.0,0
5394,19540,0.0,1
5395,22377,0.0,0
5396,24291,1.0,1
5397,23740,0.0,1
5398,47663,1.0,0
5399,52752,1.0,1
